code,datetime,date,api,annee,mois,jour,url,fichier,taille,cahier
3125,1969-11-29 00:00,29 novembre 1969,http://collections.banq.qc.ca/api/service-notice?handle=52327/2777730,1969,11,29,http://collections.banq.qc.ca/retrieve/6588955,jrn03/devoir/src/1969/11/29/5226335_1969-11-29.pdf,18985320,5
3126,1969-12-06 00:00,6 décembre 1969,http://collections.banq.qc.ca/api/service-notice?handle=52327/2777736,1969,12,6,http://collections.banq.qc.ca/retrieve/6588967,jrn03/devoir/src/1969/12/06/5226335_1969-12-06.pdf,35308040,5
3127,1969-12-13 00:00,13 décembre 1969,http://collections.banq.qc.ca/api/service-notice?handle=52327/2777742,1969,12,13,http://collections.banq.qc.ca/retrieve/6588979,jrn03/devoir/src/1969/12/13/5226335_1969-12-13.pdf,21993133,5
3128,1969-12-20 00:00,20 décembre 1969,http://collections.banq.qc.ca/api/service-notice?handle=52327/2777748,1969,12,20,http://collections.banq.qc.ca/retrieve/6588991,jrn03/devoir/src/1969/12/20/5226335_1969-12-20.pdf,14831232,5
3129,1969-12-27 00:00,27 décembre 1969,http://collections.banq.qc.ca/api/service-notice?handle=52327/2777753,1969,12,27,http://collections.banq.qc.ca/retrieve/6589001,jrn03/devoir/src/1969/12/27/5226335_1969-12-27.pdf,15126446,5
3130,1970-01-03 00:00,3 janvier 1970,http://collections.banq.qc.ca/api/service-notice?handle=52327/2777757,1970,1,3,http://collections.banq.qc.ca/retrieve/6589009,jrn03/devoir/src/1970/01/03/5226335_1970-01-03.pdf,15300595,5
3131,1970-01-10 00:00,10 janvier 1970,http://collections.banq.qc.ca/api/service-notice?handle=52327/2777763,1970,1,10,http://collections.banq.qc.ca/retrieve/6589021,jrn03/devoir/src/1970/01/10/5226335_1970-01-10.pdf,23115717,5
3132,1970-01-17 00:00,17 janvier 1970,http://collections.banq.qc.ca/api/service-notice?handle=52327/2777769,1970,1,17,http://collections.banq.qc.ca/retrieve/6589033,jrn03/devoir/src/1970/01/17/5226335_1970-01-17.pdf,23540622,5
3133,1970-01-24 00:00,24 janvier 1970,http://collections.banq.qc.ca/api/service-notice?handle=52327/2777775,1970,1,24,http://collections.banq.qc.ca/retrieve/6589045,jrn03/devoir/src/1970/01/24/5226335_1970-01-24.pdf,20161094,5
3134,1970-01-31 00:00,31 janvier 1970,http://collections.banq.qc.ca/api/service-notice?handle=52327/2777781,1970,1,31,http://collections.banq.qc.ca/retrieve/6589057,jrn03/devoir/src/1970/01/31/5226335_1970-01-31.pdf,20092431,5
3135,1970-02-07 00:00,7 février 1970,http://collections.banq.qc.ca/api/service-notice?handle=52327/2777787,1970,2,7,http://collections.banq.qc.ca/retrieve/6589069,jrn03/devoir/src/1970/02/07/5226335_1970-02-07.pdf,23245426,5
3136,1970-02-14 00:00,14 février 1970,http://collections.banq.qc.ca/api/service-notice?handle=52327/2777793,1970,2,14,http://collections.banq.qc.ca/retrieve/6589081,jrn03/devoir/src/1970/02/14/5226335_1970-02-14.pdf,19416432,5
3137,1970-02-21 00:00,21 février 1970,http://collections.banq.qc.ca/api/service-notice?handle=52327/2777799,1970,2,21,http://collections.banq.qc.ca/retrieve/6589093,jrn03/devoir/src/1970/02/21/5226335_1970-02-21.pdf,22756774,5
3138,1970-02-28 00:00,28 février 1970,http://collections.banq.qc.ca/api/service-notice?handle=52327/2777806,1970,2,28,http://collections.banq.qc.ca/retrieve/6589107,jrn03/devoir/src/1970/02/28/5226335_1970-02-28.pdf,22598848,5
3139,1970-03-07 00:00,7 mars 1970,http://collections.banq.qc.ca/api/service-notice?handle=52327/2777812,1970,3,7,http://collections.banq.qc.ca/retrieve/6589119,jrn03/devoir/src/1970/03/07/5226335_1970-03-07.pdf,18743049,5
3140,1970-03-14 00:00,14 mars 1970,http://collections.banq.qc.ca/api/service-notice?handle=52327/2777818,1970,3,14,http://collections.banq.qc.ca/retrieve/6589131,jrn03/devoir/src/1970/03/14/5226335_1970-03-14.pdf,19140479,5
3141,1970-03-21 00:00,21 mars 1970,http://collections.banq.qc.ca/api/service-notice?handle=52327/2777824,1970,3,21,http://collections.banq.qc.ca/retrieve/6589143,jrn03/devoir/src/1970/03/21/5226335_1970-03-21.pdf,22276419,5
3142,1970-03-28 00:00,28 mars 1970,http://collections.banq.qc.ca/api/service-notice?handle=52327/2777830,1970,3,28,http://collections.banq.qc.ca/retrieve/6589155,jrn03/devoir/src/1970/03/28/5226335_1970-03-28.pdf,18296166,5
3143,1970-04-04 00:00,4 avril 1970,http://collections.banq.qc.ca/api/service-notice?handle=52327/2777836,1970,4,4,http://collections.banq.qc.ca/retrieve/6589167,jrn03/devoir/src/1970/04/04/5226335_1970-04-04.pdf,29685764,5
3144,1970-04-11 00:00,11 avril 1970,http://collections.banq.qc.ca/api/service-notice?handle=52327/2777842,1970,4,11,http://collections.banq.qc.ca/retrieve/6589179,jrn03/devoir/src/1970/04/11/5226335_1970-04-11.pdf,16710094,5
3145,1970-04-18 00:00,18 avril 1970,http://collections.banq.qc.ca/api/service-notice?handle=52327/2777848,1970,4,18,http://collections.banq.qc.ca/retrieve/6589191,jrn03/devoir/src/1970/04/18/5226335_1970-04-18.pdf,22378462,5
3146,1970-04-25 00:00,25 avril 1970,http://collections.banq.qc.ca/api/service-notice?handle=52327/2777854,1970,4,25,http://collections.banq.qc.ca/retrieve/6589203,jrn03/devoir/src/1970/04/25/5226335_1970-04-25.pdf,19720196,5
3147,1970-05-02 00:00,2 mai 1970,http://collections.banq.qc.ca/api/service-notice?handle=52327/2777860,1970,5,2,http://collections.banq.qc.ca/retrieve/6589215,jrn03/devoir/src/1970/05/02/5226335_1970-05-02.pdf,19673216,5
3148,1970-05-09 00:00,9 mai 1970,http://collections.banq.qc.ca/api/service-notice?handle=52327/2777866,1970,5,9,http://collections.banq.qc.ca/retrieve/6589227,jrn03/devoir/src/1970/05/09/5226335_1970-05-09.pdf,20655150,5
3149,1970-05-16 00:00,16 mai 1970,http://collections.banq.qc.ca/api/service-notice?handle=52327/2777872,1970,5,16,http://collections.banq.qc.ca/retrieve/6589239,jrn03/devoir/src/1970/05/16/5226335_1970-05-16.pdf,20835206,5
3150,1970-05-23 00:00,23 mai 1970,http://collections.banq.qc.ca/api/service-notice?handle=52327/2777878,1970,5,23,http://collections.banq.qc.ca/retrieve/6589251,jrn03/devoir/src/1970/05/23/5226335_1970-05-23.pdf,17268477,5
3151,1970-05-30 00:00,30 mai 1970,http://collections.banq.qc.ca/api/service-notice?handle=52327/2777884,1970,5,30,http://collections.banq.qc.ca/retrieve/6589263,jrn03/devoir/src/1970/05/30/5226335_1970-05-30.pdf,20964191,5
3152,1970-06-06 00:00,6 juin 1970,http://collections.banq.qc.ca/api/service-notice?handle=52327/2777890,1970,6,6,http://collections.banq.qc.ca/retrieve/6589275,jrn03/devoir/src/1970/06/06/5226335_1970-06-06.pdf,18120360,5
3153,1970-06-13 00:00,13 juin 1970,http://collections.banq.qc.ca/api/service-notice?handle=52327/2777896,1970,6,13,http://collections.banq.qc.ca/retrieve/6589287,jrn03/devoir/src/1970/06/13/5226335_1970-06-13.pdf,18465495,5
3154,1970-06-20 00:00,20 juin 1970,http://collections.banq.qc.ca/api/service-notice?handle=52327/2777902,1970,6,20,http://collections.banq.qc.ca/retrieve/6589299,jrn03/devoir/src/1970/06/20/5226335_1970-06-20.pdf,18181596,5
3155,1970-06-27 00:00,27 juin 1970,http://collections.banq.qc.ca/api/service-notice?handle=52327/2777908,1970,6,27,http://collections.banq.qc.ca/retrieve/6589311,jrn03/devoir/src/1970/06/27/5226335_1970-06-27.pdf,21228003,5
3156,1970-07-04 00:00,4 juillet 1970,http://collections.banq.qc.ca/api/service-notice?handle=52327/2777914,1970,7,4,http://collections.banq.qc.ca/retrieve/6589323,jrn03/devoir/src/1970/07/04/5226335_1970-07-04.pdf,19054168,5
3157,1970-07-11 00:00,11 juillet 1970,http://collections.banq.qc.ca/api/service-notice?handle=52327/2777920,1970,7,11,http://collections.banq.qc.ca/retrieve/6589335,jrn03/devoir/src/1970/07/11/5226335_1970-07-11.pdf,18106127,5
3158,1970-07-18 00:00,18 juillet 1970,http://collections.banq.qc.ca/api/service-notice?handle=52327/2777927,1970,7,18,http://collections.banq.qc.ca/retrieve/6589349,jrn03/devoir/src/1970/07/18/5226335_1970-07-18.pdf,18575960,5
3159,1970-07-25 00:00,25 juillet 1970,http://collections.banq.qc.ca/api/service-notice?handle=52327/2777933,1970,7,25,http://collections.banq.qc.ca/retrieve/6589361,jrn03/devoir/src/1970/07/25/5226335_1970-07-25.pdf,24188274,5
3160,1970-08-01 00:00,1 août 1970,http://collections.banq.qc.ca/api/service-notice?handle=52327/2777939,1970,8,1,http://collections.banq.qc.ca/retrieve/6589373,jrn03/devoir/src/1970/08/01/5226335_1970-08-01.pdf,19576649,5
3161,1970-08-08 00:00,8 août 1970,http://collections.banq.qc.ca/api/service-notice?handle=52327/2777945,1970,8,8,http://collections.banq.qc.ca/retrieve/6589385,jrn03/devoir/src/1970/08/08/5226335_1970-08-08.pdf,17306316,5
3162,1970-08-15 00:00,15 août 1970,http://collections.banq.qc.ca/api/service-notice?handle=52327/2777951,1970,8,15,http://collections.banq.qc.ca/retrieve/6589397,jrn03/devoir/src/1970/08/15/5226335_1970-08-15.pdf,18813411,5
3163,1970-08-22 00:00,22 août 1970,http://collections.banq.qc.ca/api/service-notice?handle=52327/2777957,1970,8,22,http://collections.banq.qc.ca/retrieve/6589409,jrn03/devoir/src/1970/08/22/5226335_1970-08-22.pdf,19421933,5
3164,1970-08-29 00:00,29 août 1970,http://collections.banq.qc.ca/api/service-notice?handle=52327/2777963,1970,8,29,http://collections.banq.qc.ca/retrieve/6589421,jrn03/devoir/src/1970/08/29/5226335_1970-08-29.pdf,18836712,5
3165,1970-09-05 00:00,5 septembre 1970,http://collections.banq.qc.ca/api/service-notice?handle=52327/2777969,1970,9,5,http://collections.banq.qc.ca/retrieve/6589433,jrn03/devoir/src/1970/09/05/5226335_1970-09-05.pdf,18772599,5
3166,1970-09-12 00:00,12 septembre 1970,http://collections.banq.qc.ca/api/service-notice?handle=52327/2777975,1970,9,12,http://collections.banq.qc.ca/retrieve/6589445,jrn03/devoir/src/1970/09/12/5226335_1970-09-12.pdf,23381721,5
3167,1970-09-19 00:00,19 septembre 1970,http://collections.banq.qc.ca/api/service-notice?handle=52327/2777981,1970,9,19,http://collections.banq.qc.ca/retrieve/6589457,jrn03/devoir/src/1970/09/19/5226335_1970-09-19.pdf,22418529,5
3168,1970-09-26 00:00,26 septembre 1970,http://collections.banq.qc.ca/api/service-notice?handle=52327/2777987,1970,9,26,http://collections.banq.qc.ca/retrieve/6589469,jrn03/devoir/src/1970/09/26/5226335_1970-09-26.pdf,23606256,5
3169,1970-10-03 00:00,3 octobre 1970,http://collections.banq.qc.ca/api/service-notice?handle=52327/2777993,1970,10,3,http://collections.banq.qc.ca/retrieve/6589481,jrn03/devoir/src/1970/10/03/5226335_1970-10-03.pdf,22999658,5
3170,1970-10-10 00:00,10 octobre 1970,http://collections.banq.qc.ca/api/service-notice?handle=52327/2777999,1970,10,10,http://collections.banq.qc.ca/retrieve/6589493,jrn03/devoir/src/1970/10/10/5226335_1970-10-10.pdf,23533535,5
3171,1970-10-17 00:00,17 octobre 1970,http://collections.banq.qc.ca/api/service-notice?handle=52327/2778005,1970,10,17,http://collections.banq.qc.ca/retrieve/6589505,jrn03/devoir/src/1970/10/17/5226335_1970-10-17.pdf,23436528,5
3172,1970-10-24 00:00,24 octobre 1970,http://collections.banq.qc.ca/api/service-notice?handle=52327/2778011,1970,10,24,http://collections.banq.qc.ca/retrieve/6589517,jrn03/devoir/src/1970/10/24/5226335_1970-10-24.pdf,23005802,5
3173,1970-10-31 00:00,31 octobre 1970,http://collections.banq.qc.ca/api/service-notice?handle=52327/2778017,1970,10,31,http://collections.banq.qc.ca/retrieve/6589529,jrn03/devoir/src/1970/10/31/5226335_1970-10-31.pdf,17512132,5
3174,1970-11-07 00:00,7 novembre 1970,http://collections.banq.qc.ca/api/service-notice?handle=52327/2778023,1970,11,7,http://collections.banq.qc.ca/retrieve/6589541,jrn03/devoir/src/1970/11/07/5226335_1970-11-07.pdf,19115774,5
3175,1970-11-14 00:00,14 novembre 1970,http://collections.banq.qc.ca/api/service-notice?handle=52327/2778030,1970,11,14,http://collections.banq.qc.ca/retrieve/6589555,jrn03/devoir/src/1970/11/14/5226335_1970-11-14.pdf,15666044,5
3176,1970-11-21 00:00,21 novembre 1970,http://collections.banq.qc.ca/api/service-notice?handle=52327/2778036,1970,11,21,http://collections.banq.qc.ca/retrieve/6589567,jrn03/devoir/src/1970/11/21/5226335_1970-11-21.pdf,19928249,5
3177,1970-11-28 00:00,28 novembre 1970,http://collections.banq.qc.ca/api/service-notice?handle=52327/2778043,1970,11,28,http://collections.banq.qc.ca/retrieve/6589581,jrn03/devoir/src/1970/11/28/5226335_1970-11-28.pdf,19789464,5
3178,1970-12-05 00:00,5 décembre 1970,http://collections.banq.qc.ca/api/service-notice?handle=52327/2778049,1970,12,5,http://collections.banq.qc.ca/retrieve/6589593,jrn03/devoir/src/1970/12/05/5226335_1970-12-05.pdf,23399396,5
3179,1970-12-12 00:00,12 décembre 1970,http://collections.banq.qc.ca/api/service-notice?handle=52327/2778055,1970,12,12,http://collections.banq.qc.ca/retrieve/6589605,jrn03/devoir/src/1970/12/12/5226335_1970-12-12.pdf,25054831,5
3180,1970-12-19 00:00,19 décembre 1970,http://collections.banq.qc.ca/api/service-notice?handle=52327/2778061,1970,12,19,http://collections.banq.qc.ca/retrieve/6589617,jrn03/devoir/src/1970/12/19/5226335_1970-12-19.pdf,19795175,5
3183,1971-01-09 00:00,9 janvier 1971,http://collections.banq.qc.ca/api/service-notice?handle=52327/2773653,1971,1,9,http://collections.banq.qc.ca/retrieve/6575141,jrn03/devoir/src/1971/01/09/5226335_1971-01-09.pdf,22602140,5
3184,1971-01-16 00:00,16 janvier 1971,http://collections.banq.qc.ca/api/service-notice?handle=52327/2773659,1971,1,16,http://collections.banq.qc.ca/retrieve/6575153,jrn03/devoir/src/1971/01/16/5226335_1971-01-16.pdf,22699463,5
3185,1971-01-23 00:00,23 janvier 1971,http://collections.banq.qc.ca/api/service-notice?handle=52327/2773665,1971,1,23,http://collections.banq.qc.ca/retrieve/6575165,jrn03/devoir/src/1971/01/23/5226335_1971-01-23.pdf,22179357,5
3186,1971-01-30 00:00,30 janvier 1971,http://collections.banq.qc.ca/api/service-notice?handle=52327/2773671,1971,1,30,http://collections.banq.qc.ca/retrieve/6575177,jrn03/devoir/src/1971/01/30/5226335_1971-01-30.pdf,17312540,5
3187,1971-02-06 00:00,6 février 1971,http://collections.banq.qc.ca/api/service-notice?handle=52327/2773677,1971,2,6,http://collections.banq.qc.ca/retrieve/6575189,jrn03/devoir/src/1971/02/06/5226335_1971-02-06.pdf,17348042,5
3188,1971-02-13 00:00,13 février 1971,http://collections.banq.qc.ca/api/service-notice?handle=52327/2773683,1971,2,13,http://collections.banq.qc.ca/retrieve/6575201,jrn03/devoir/src/1971/02/13/5226335_1971-02-13.pdf,18126831,5
3189,1971-02-20 00:00,20 février 1971,http://collections.banq.qc.ca/api/service-notice?handle=52327/2773690,1971,2,20,http://collections.banq.qc.ca/retrieve/6575215,jrn03/devoir/src/1971/02/20/5226335_1971-02-20.pdf,22154179,5
3190,1971-02-27 00:00,27 février 1971,http://collections.banq.qc.ca/api/service-notice?handle=52327/2773696,1971,2,27,http://collections.banq.qc.ca/retrieve/6575227,jrn03/devoir/src/1971/02/27/5226335_1971-02-27.pdf,17051372,5
3192,1971-03-13 00:00,13 mars 1971,http://collections.banq.qc.ca/api/service-notice?handle=52327/2773707,1971,3,13,http://collections.banq.qc.ca/retrieve/6575249,jrn03/devoir/src/1971/03/13/5226335_1971-03-13.pdf,20368943,5
3193,1971-03-20 00:00,20 mars 1971,http://collections.banq.qc.ca/api/service-notice?handle=52327/2773713,1971,3,20,http://collections.banq.qc.ca/retrieve/6575261,jrn03/devoir/src/1971/03/20/5226335_1971-03-20.pdf,17623756,5
3194,1971-03-27 00:00,27 mars 1971,http://collections.banq.qc.ca/api/service-notice?handle=52327/2773719,1971,3,27,http://collections.banq.qc.ca/retrieve/6575273,jrn03/devoir/src/1971/03/27/5226335_1971-03-27.pdf,17090053,5
3195,1971-04-03 00:00,3 avril 1971,http://collections.banq.qc.ca/api/service-notice?handle=52327/2773725,1971,4,3,http://collections.banq.qc.ca/retrieve/6575285,jrn03/devoir/src/1971/04/03/5226335_1971-04-03.pdf,22565970,5
3196,1971-04-10 00:00,10 avril 1971,http://collections.banq.qc.ca/api/service-notice?handle=52327/2773731,1971,4,10,http://collections.banq.qc.ca/retrieve/6575297,jrn03/devoir/src/1971/04/10/5226335_1971-04-10.pdf,22958126,5
3197,1971-04-17 00:00,17 avril 1971,http://collections.banq.qc.ca/api/service-notice?handle=52327/2773737,1971,4,17,http://collections.banq.qc.ca/retrieve/6575309,jrn03/devoir/src/1971/04/17/5226335_1971-04-17.pdf,22936088,5
3198,1971-04-24 00:00,24 avril 1971,http://collections.banq.qc.ca/api/service-notice?handle=52327/2773743,1971,4,24,http://collections.banq.qc.ca/retrieve/6575321,jrn03/devoir/src/1971/04/24/5226335_1971-04-24.pdf,24848311,5
3199,1971-05-01 00:00,1 mai 1971,http://collections.banq.qc.ca/api/service-notice?handle=52327/2773750,1971,5,1,http://collections.banq.qc.ca/retrieve/6575335,jrn03/devoir/src/1971/05/01/5226335_1971-05-01.pdf,21695574,5
3200,1971-05-08 00:00,8 mai 1971,http://collections.banq.qc.ca/api/service-notice?handle=52327/2773756,1971,5,8,http://collections.banq.qc.ca/retrieve/6575347,jrn03/devoir/src/1971/05/08/5226335_1971-05-08.pdf,21575304,5
3201,1971-05-15 00:00,15 mai 1971,http://collections.banq.qc.ca/api/service-notice?handle=52327/2773763,1971,5,15,http://collections.banq.qc.ca/retrieve/6575361,jrn03/devoir/src/1971/05/15/5226335_1971-05-15.pdf,25647506,5
3202,1971-05-22 00:00,22 mai 1971,http://collections.banq.qc.ca/api/service-notice?handle=52327/2773769,1971,5,22,http://collections.banq.qc.ca/retrieve/6575373,jrn03/devoir/src/1971/05/22/5226335_1971-05-22.pdf,20985617,5
3203,1971-05-29 00:00,29 mai 1971,http://collections.banq.qc.ca/api/service-notice?handle=52327/2773775,1971,5,29,http://collections.banq.qc.ca/retrieve/6575385,jrn03/devoir/src/1971/05/29/5226335_1971-05-29.pdf,25444815,5
3204,1971-06-05 00:00,5 juin 1971,http://collections.banq.qc.ca/api/service-notice?handle=52327/2773781,1971,6,5,http://collections.banq.qc.ca/retrieve/6575397,jrn03/devoir/src/1971/06/05/5226335_1971-06-05.pdf,25418571,5
3205,1971-06-12 00:00,12 juin 1971,http://collections.banq.qc.ca/api/service-notice?handle=52327/2773787,1971,6,12,http://collections.banq.qc.ca/retrieve/6575409,jrn03/devoir/src/1971/06/12/5226335_1971-06-12.pdf,25953454,5
3206,1971-06-19 00:00,19 juin 1971,http://collections.banq.qc.ca/api/service-notice?handle=52327/2773793,1971,6,19,http://collections.banq.qc.ca/retrieve/6575421,jrn03/devoir/src/1971/06/19/5226335_1971-06-19.pdf,22164490,5
3207,1971-06-26 00:00,26 juin 1971,http://collections.banq.qc.ca/api/service-notice?handle=52327/2773799,1971,6,26,http://collections.banq.qc.ca/retrieve/6575433,jrn03/devoir/src/1971/06/26/5226335_1971-06-26.pdf,17694416,5
3208,1971-07-03 00:00,3 juillet 1971,http://collections.banq.qc.ca/api/service-notice?handle=52327/2773805,1971,7,3,http://collections.banq.qc.ca/retrieve/6575445,jrn03/devoir/src/1971/07/03/5226335_1971-07-03.pdf,18276819,5
3209,1971-07-10 00:00,10 juillet 1971,http://collections.banq.qc.ca/api/service-notice?handle=52327/2773811,1971,7,10,http://collections.banq.qc.ca/retrieve/6575457,jrn03/devoir/src/1971/07/10/5226335_1971-07-10.pdf,18637698,5
3210,1971-07-17 00:00,17 juillet 1971,http://collections.banq.qc.ca/api/service-notice?handle=52327/2773817,1971,7,17,http://collections.banq.qc.ca/retrieve/6575469,jrn03/devoir/src/1971/07/17/5226335_1971-07-17.pdf,23201580,5
3211,1971-07-24 00:00,24 juillet 1971,http://collections.banq.qc.ca/api/service-notice?handle=52327/2773823,1971,7,24,http://collections.banq.qc.ca/retrieve/6575481,jrn03/devoir/src/1971/07/24/5226335_1971-07-24.pdf,17962228,5
3212,1971-07-31 00:00,31 juillet 1971,http://collections.banq.qc.ca/api/service-notice?handle=52327/2773829,1971,7,31,http://collections.banq.qc.ca/retrieve/6575493,jrn03/devoir/src/1971/07/31/5226335_1971-07-31.pdf,18497259,5
3213,1971-08-07 00:00,7 août 1971,http://collections.banq.qc.ca/api/service-notice?handle=52327/2773835,1971,8,7,http://collections.banq.qc.ca/retrieve/6575505,jrn03/devoir/src/1971/08/07/5226335_1971-08-07.pdf,18032529,5
